pkg_name,sha256,vercode,with_iot_lib
appnextstudio.screenmirrorwithtv,DA4C8C24BE0CAEE73DC7C762835641130C0DE251D1561345D7DE3579919D452F,6,0
com.seyir.seyirmobile,DDE6CB305CBD7458365D9D336F4DCD544650B2190DCCE9BDC2DC2DDE81800F20,85,0
com.fw.gps.edkj,7211E8137B95F3E98B9D53786C2BA0AED5A91A90AD25E88D19958145FADB0323,20015,0
ow.temperature.demo,281EACFA0A5713C8015377457F9A505FF4DF29EB839D51E9E486FAA6670214D7,12,0
com.weatherdock.vmsTRACK,B3F2F27E462465B1DE9F02E1B7781585A75918F9E86B56CBFA4906B1AC6482C9,9,0
camera.seissiger.notify,9AC537B7142371CFA51E8274432CF2DA5DD7ADD339BAE87EC452A61862D8BC27,20702,0
iot.tessolve.android.lightcardmesh,2822AD9A7A0451CAE01D9EEBA24002DF4A4E14C7D14482E6EF2D5F68CD19B00E,5,0
com.veevapps.stepcounter,BCCBE405F7DC177F028D7B961C5544AA1AD97CC77912829D0F5ADDF6831D7F92,3,0
com.tts.ruggedrobot,3AF35FB5EDABCDDE7601C61DF42693007B4B35380AF2E1D1EF7658793436E22F,5,0
com.Redlands.smartbale,822BF2A461F083DD0E06D48202EAF30B49E38718FE53841FE4BBABF7DE52D66C,6,0
com.thermaltake.t768.rgbfanctrl,28250FCF8A1AAE2143DCFA27373F366CE1AAEF195241CA220157AC43B181A067,5,0
com.musicBox.musicBoxControl,30CEF938B9799F8EA87C8081DFC136E35C353C6271824434E7937472ABDC2BFF,71,0
com.ayyanremote.apextvremote,2825C8397514C015FEB58524DB6C3881E51C17CC4F47F0C63D170FE19AA70FD5,7,1
uk.co.southwestheatingsolutions.heatapp,BBB4191B753C4037318BC1E6CD5BAAA59856504F5A04C31FBF1DAE146DA50170,22,0
com.watts.devex.mobile,282A90C7CDE2608BFF13ACE7F27CB76887C120E266B735E93DFA06051866723D,2011030950,0
com.petrows.mtcservice,D04D6FAF3F3E4C69C824332E9A957413F0578BB6BBC3BE6BCDD8D7EC53E76A5F,218,0
com.vss.homeguardview,621A45917222341657AD5F50EE8342AB60757BF1ACC9C93E1D1C8345355147E5,202011030,1
com.smartteam.maxledclock,282CBB87E1F90BBBFEDEF18FF7CB14B41EE9DBD8F362CFCAA17434D80EC0CC60,6,0
com.techonvoy.positio.gps,282E4502AD4826042F34F248AF7D10AC4BFC3714AEC7E03E24F78CC492756B5A,4,0
com.dialog_semiconductor.dsps,F150050F628AED90484D07F73164E8976A1C7A00FBAA391BD13ACE07DBE6C0CF,10,0
com.scinan.easytoplink.febolink,2832A07D17AACCBAD2ABCE2E66301001F9FF0987B933AB837E6F8C447463A9B7,151,1
com.fuke.cam.sport,2832F2E8EE31A8F04544FB78D261CC90E45B35DCF7E5C24564BDB40AF93E6388,5,1
com.vave.vavetracker,37E3B745035B371D0612926197DB49199E947D2D19E64EAF2665FF41B6D00803,17,0
com.vMEyeSuper,428E8F558A6C1857C53E2946A48C036F02A3EEFD8099055A9567B1489E9F1074,242,1
com.Draytek.draytek.vigormesh,DBBA6B80B20BEC87864F33AAA0DB0CED0938674263D8B20B25FF4525E7B3F46A,19,1
com.homa.ilightsinv2,D596C695B53BECC61A5D379FCB8BB0E5A397CDE6F2155545F154C1AE0F8AF8CD,37,0
com.usm_ok.RemoteAlert,A64D3A7A49DF45D366148AE78C364E6B7856BDAC9EBCCC4FFCC98C735B9E6741,208014,0
com.rainmachine,95EB116E3EA0784FB0EB9AB2A481B7AC779039023323679ACFB10C13DB606683,40519,0
com.runeaudio,2839C9D075C3013B9189BD560BE4533140C085FD5447E67178F7AE95821BA0DF,7,0
com.aidewin.renkforce,283A2297A9F7BB3F393FEC2A1A05BCB64B7A12016FDCF12D1007E10F632F9F67,1,1
com.customatic.lowriderapp,9DCF1608C3034C241D537FDC24DE3F12E866BCADBC917EB6C6F732E02444C5BE,4,0
hk.ideaslab.samico,283AF2D1997DC371DA0C6C634349D727570CFB7799719A32807FB2B5545058B7,77,1
hostienda.com.luxmeter,283CCDBDAD60A43D2495D4F8E184014B8606034272D36A4A5474D9219C9B31F6,6,0
com.siyuan.bestguarder,283DF98F7E8940317618452A0258E3796FBF4C40D0B6B41CBDF8BBDE781F1975,2,1
appinventor.ai_beierelectronic.SFR_1_Controller,283E06966D70B729B642CF3386E67009AAF6AC0D11B64717147360656C4302F8,51,0
fr.ratdown.vigirat,283F4845FD0BF728300BB46BF19328CC988F0EB838821A90EF0B867107877478,1,0
com.allrcs.boxer_comhem,6E0D620AEA3C913C0ABC2F35E545F784BD445ED28F28C0B567DA8109BCFF51DF,6,1
com.liebherr.sdb,B5B702D4B43D74D1E76A0AB84DC26669A8F5C8E924682BCEA6CC73F0C08E171F,2024010670,0
de.thjunge11.autohotspotfree,84C90ABF914DD65354BB82AA8AC43FDEF64C3ECB5E13F7BFC511AE0D904ECA9B,23,0
com.teltonikaapplication,AF101F549561E1208B2F69469ABFE4BBE957DCEDE0F4E0C00109652F6919231A,24,0
uk.ventaxia.connect,99200302DAA2C5214D3363BD18E5CF9E852B532A6C569A5B48B3E8157E5ECDC1,2032,0
com.jiabaida.xiaoxiang,AFF0ACFE7C4AF47638015397828F3E4A0E2135BB5861654EA9A653468C0F3E26,30,1
com.octys.falcon,9ED2930C2C85388A3DA58B2FD9B7B1F72B0B46EA907AFDFC5167782DD375E5D7,600060,0
com.richmond.richcontrol,284F61D4F2742D56E702ADD337EDFF8D5329515BC8B026E18A48EF6AEE0C8622,12,1
com.getrockerx.soft,28511D4115CFF4F934D9E128E56647ADDCF101E70D7F87F568E1F677420AD60F,4,0
com.weedle.universal_audio_receiver_remote,F22E7F0A395FC31AB4EA0E26F3DE2A2E7EC6B8478768A823D6BAA89837B8B45C,8872,1
com.panasonic.pavc.viera.vieraremote2,62C1E010DB04F92888AFDF46EE2C85B93B7693886FD80F2DB3A7212EAA152431,22,0
com.flotechnologies,A81A341E79A238BCA31382230369677BC18236C6E52232B1194EDA1A93E2A298,4110020,0
com.u.guardianfullhd,4835BB78F21DA062CBEEBF7124C32EEAA0D1A53DB4F46485CDF14241F78307B2,2019031201,1
ro.andreimircius.remotefingerauth,60ABA92C73F206C732A3BDB0F07DE9C0A1019DE37B168D42505CE34DBAE26876,39,0
com.innwaytech.innway,2857DFA7B926111A7A47A8CFBA680E551E041A9125CDF67E7A76199B236E371D,87,1
air.com.arxterra.arxrobot,285806C288218C6486B08EFE631E519F685BDA120736C2205D795320CF72B6C0,1239,0
air.jp.ymw.mgbroadcaster,2859A237B9F5623998FCDBD58244E175DD440021EC22E4CDC9B764CA4DDBCA58,2007064,0
com.brightlink.av,285B212BA7EB432DC5D423F891CA386F4389CD28C1AB2C3BE03E84D7EFA1AB34,201,0
tw.com.arditech.ezlock,285B580AD07ECC246E2C3F81618B518216FCDF5C5137111DB9EE6C906D626885,28,0
ixsirapps.kitchen.lighting,285B8AFF2035D0F938BBD9F9ADC3DB28240268B8EBDF07BABE0C21755549FF99,1001,0
slp.slpalrm.timetrackeralr,BAA877832E652B1B6760E7C6D006E11239EFB52148A4B0C6DD6C0735939BBC12,4,0
com.Clearview.Direct,3CF735874AAECBC32FF460D6EF1D92BC6E77632F2582623D9A4F8490EF306158,20,1
remote.iWatchDVR.Netviewer,AEB55A3D8C3869CDA604DFB87CAEC159015DE42869C762F480B1B2A3F1A72C96,1901111002,1
com.osdrichcar.osdrich,2860FD35E94C28766A2859ACECF508E34FDE010E6BD84CF71BF5BA21FE957013,3,1
de.inovel.ecospray,AD2332494B7BFEA36DE93A086EBC002151D0F516539AE59B3A8A67E4A641939A,14001,0
kubis.ssa,2861AB0141E784CA71959D4277241297440F350597AF9B56FAC4E0C3C63AAD14,4,0
com.dkhs.neoline,64A302E30C9D75D4F03E95E2C778ECA10C479DDD5D4F01EC0E8F40BB4345D80C,20210126,1
it.easydive.android.leo3smart,75E3B7AA3B394C9BEA0BD1E0901EF3E86AA522F209824787F5C3FC79DD7586B2,10273,0
com.codeweavers.android.energymeter,28654F780629750150998E95A69690EB59A5EC86271E0DFC3704E4EF8FA02CF0,1,0
techwave.iot.jpw,D55C4B1E209A34DA49BFCF7E585C312AB8426F2324CC5F3E7624BE7C610820B8,18,0
com.asi.android.ipcam,512528984D8B4CBBFE0096A38E46CE72E000AA032CAF9806392C6D11D842B226,71,0
com.bestworkvn.bluelight,286A11F0D2155DA0EB9A17080BEDA42217B3AE2925A8FF648133856DB8FD4EC7,11,0
com.vuzix.smartswim,BB326C713564B341ACE8774A53CAEC04EB81C095854BBC8874903C9A67C8047F,10503,0
com.mykj.zfxf,286C5C2DC5916664C87E14BAD1F4A54F63D8EDAA9CE09EBCAB9C6881D36B81CC,20201215,1
com.ctd.M3X,DB827D0C078856DD886232167E1A45FFABFDDD8E53E56D940350209138310AFD,6,0
pro.animus.mylocker,4F7BE65EF3832C39BDBA9C6B04B72190A057F2DECF0F1755D31607530C940FDE,26,0
com.mobilehelp.connect,2E27943B8B1E049FCF69A9362C293BAFBC230FC88B7724AC1B061C10A7ADFEBE,2,0
com.bbenterprise.myhonda,F011372C2BB13447473A07723F1331FF47FBF75765A39E4DB291EB7FB8BAAB8F,487,0
com.fireformonline.app,2872FBDF7A61480AF0F6B054710DFFC14058E4D945E8FADBDFA8EB0D62531956,10000,0
appinventor.ai_mbsborges.JoystickBluetooth,FCF7BCAB693C359E1C28B614020F83161526288672F5F01769969BD5F6224EF3,315,0
com.asiamediaglobal.lycaremorte_client,291DEE83A5B710C415DEC65E8BB10093572B15FBE946575E288042319A1B403C,20703,0
com.app.obdii,2876B1C9CC3FCB4FDC4919E9B0D973696633E95AD048EFCA7269FB1D4D3E12F6,6,0
com.mcu.qcamlink,2878A63FE994E1F61FE859E68BBCEBAE9FABD8A80C2839213CCC7C21FE086C2B,43,0
com.tunstall.juno,BED8D9C63593B7C767ADB3A7AC952AAD36C172CA2F78FCB0C4F4103F0E5021A4,38,0
com.javad.javad_v3,287A575AD733A5E2EE62F5525EE63D901BA47F6CB054E904353F7760EA83C09D,449,0
com.ace.smartcam,287A5F42E486C325D78172E09EC352D74C18C3D08BAF2B7B40229851173D476A,18,1
com.orbweb.smartrouter,B2521A4912E09C029214857C3DF51F65AC6614258477D98A9409E9B9AC5C0815,201808020,0
com.unicorn.codeweavers.carsecure,287B1D1E041CB0388D6382E777C04C1589BF4CBA053E324017C75B2758C7D83C,5,1
com.rqe.ble.door,D69008445FE8E8C6EE7999C733373C3458A9554A84187E2D02866BD6DCE3949C,54,0
appinventor.ai_apacheta_pl.omega_smartleds_en,4E9C5E305AAE4B35C504EEF37399B3CEFC2161FAD0CEDB2114C42F63487A721E,5,1
com.lewei.multiple.hdwififpv,287C9B8EDD2B04718A34237064378ACC30BB90B0ECB98EFEA909649709F9FBCF,4,1
com.sensorist.app.android,3744FCE5778464D7CE07FAC0F6D6CFE5C65E3BD600C66D69E91A93D8F31BB9F1,19,0
com.allgatekeeper,288195363326DC4F09F8738F00F0B22FD6AC76A48C5E2C7426B8438603CBFF8C,360013,0
com.zwoasi.smartcontroller,2882231AFB5759A8CD1FD565E51D621C0E113FDCF1B79D81CBC080B44B4F0B34,14,0
com.schneider_electric.WiserHeat,74A6015148D86B0989E62F8EC8809447E8165F069FE2C518E660AE101FF16271,591,1
greensensor.com.greensensor,288448901B34CD3DEFDD50D465FC07EC56F581F1A92D5DF73E7AE4A9D1E90F22,41,0
com.IngenieriaOrbe.savedrivingliv27,2884BFF435A0E6EDEB3E7EBA4167252561EBE75F402F2E1CB696828A9A1587F0,2,0
com.helpmebuild.nuovosmarthome,28888647B02435BA6BCAFC8FA25D9309CA825C64E6270B372BD4DD1568725031,1,0
com.frsi.guardianmobile,2A78413ADD6B71E840C8569ACDE26DC5B3A465EB0572E9C721949449E10F6CD1,20260517,0
com.weedle.tv_coby_remotes,48FFC6344ABBAE1CAD3B33D70695A5498008B77274E79E82B79566451E1F9054,8872,1
angelandroidapps.twitch.fueltracker,6BBB926002B36E95C2611D09BB5E60A9B48F4E9CAA3EEB1588FD9AD4651E4713,30003,0
com.webee.cosmos,3E7E3A4674EE0EBB2472E8410FEBD08A5B7BF55BC051F4AB8CFE8F7DBD229E53,12445,1
si.mygps.android,59AA4880F07C3378D27EE91307A448535F8D2C21F75B38504851E3006A7747BB,2019112501,0
com.zvas.android.groupscan,C0565BE7070D26C63C9C774FF3CFFE77414E4DCA57A5C2A163CDC5B433E326CB,16,0
com.uclone.smart.ucapplication,288F56D0BCA33DF8A29E25167FDA608824E16A80E592C3C85B5CC4844DD892A1,27,0
com.dualogapp.dualogapp,288F973FFE83B5EDF7B2BC1E5B9BAA9420A0F768DD2A2D4CB30BB580AA486231,1610028442,0
com.metronet.econnectlite,28903EFAE908B76C24296838038AE1A9C8B8AAF187F93B9C02AA1450DB703EE6,5,1
com.runtastic.android.sleepbetter.lite,A0B01A69FE4399717270392596C0F25125C1DA73F373FFA4673504253317E81E,16001,1
no.nordicsemi.android.sperrynew,991793685D8B38B78D598C85026923C6F3DC60D9341DE15DD389FF7FA9704977,26,1
no.nordicsemi.android.nrfthingy,297C867E793C482D31E7523003774D7F348F65CB38ECF93541197C8AD8237302,37,1
com.technonia.em_checker,A19E81DA67D9FCC2B7990116524FCEA7013437D0B133F7B66D7E1D00B72986F6,18,1
com.AlternativBlue.alternativforAndroid,2896CB5FCD6E71A69A86A802959A039B9145534C61EB6ADD544614AE20E5F133,3,1
com.atginfo.onecontrol3,2898862B1F91CF398080158F683934C52DF637912683E0A885D0143E4CB655DD,17,0
com.soofi.smart,289C10EE1786DD5683A2EFAF6493F03FD6BC8600975B2AF39E42DA4EC234384A,1,1
com.oscium.iMSO,289CAAB1CC393F5E968B6FB7C5C1C6076776C08F81DB35065974634382A7229D,7,0
com.sanobaltic_rn,289CEF59036E4D958B5CA33E4CF05CECD1A7CBB085CE34C49E5AC00C946D9E4A,8,0
com.mvmacd.rgbremote,289CFC87E0F08A770F4A69EFF9B38DB4F57FEA95AA6E1FB94BD5AD1CC470D3A1,109,0
com.aarcon,28A186E52DB4C9B260491BF7E26EC047612BB8EFF3EE77BE1587FA1FDDDBD45A,318,1
com.jobesk.eazkit,BE07C81C8617475B772A33325E8BD97A46CE07A1AC856DCE8608F2C2E06872FE,6,0
com.duo.wifi,28A30D2089C2E2BB5F75385200E9BF6718FD77C22F3D7BD548DE3E2B7C6DD15F,32,0
com.technogym.mywellness.myaspria,442A7E93D4618121C954F35BD5FA47BE19D36ACD5B2F22397CF43719B25E0D2A,7,1
com.meigao.mcpo,28A64CE379C6D7B4DFAFAE0CDC83101ADB1699B7D8C88AD3C252CA5C7328BA32,25,1
com.soldrive,28A66E7FE30CC08D23136B8F223CADF99530A114533C442FB63BCC32CF739E3A,3,1
com.stleld.mobile,73155801A240EBB4EFEA4B07C21A960F18227C822877E15F02A2DBE155A65FA4,206010,0
com.HitchPix.HitchPix,28A786BC70126E8E4029A2E195EC5E3ED5DAF453DB5302DF7467D8FB4B0328D9,101,0
com.gesipa.ibird,FA489696AF5BBDE38017F1EA8884F5B5C7FCC0BC4ECF4FF7B38C32B4F77D0363,12,0
com.nicelabel.lmsprint,28A99101076C362FE97F6D38B0818B5044BDAE6BD8B0839B61A46A56D488DC83,20005,0
cn.ubia.gkhome,E678E404249994458D7BEF5D82187A0E7B3C84737B035FB18D461962607B67A5,192,1
com.paltechnologies.activator,3AE5D0ACBF52D7B1EC08EC3297ECFC3E5E65A5199EE9E56E7ED893EC568FB924,27,1
com.mcc.ul.example.ain.demo,28AC3801FCE0F0A6C3808009404472A9A45CB7DD898BD6FB3EF80DF4E61A2485,11,0
com.skywatcher.synscanapp,D79F29046A806FC88FCCA8CC4CDADA46986C44DAE14B93348A2C1BFDB2D266AF,19,0
de.gnissek.taschenspiegel,28AD91AD562EE2CE501013BD4ECFD50D6A070EB32D45A7EE94DA32F9A331C078,3,0
com.lingyi.www.smallfishbowl,9631A4FE3343C19B13053D4485E244B2B006F727BF160C3B69D31615685BF035,12,0
com.embedsky.waterpumps,28B10896C946790FDB6097717965AAE54B387E4F106162B638B5D68D019779A4,4,1
com.gemflowc,28B186367F8D3B05AB581D1E655EC19CEB4AB0BA11B889F5C0E8C70FC316EAD1,1,0
com.tcl.MB20G,DF61FD5A87B410710F724323A3736D73609D23B2157E8FCB3E6ED5EBB0C6DA0D,20,1
com.slandmedia.personalmobileradio,28B280C888DFCAA0261A67B9FCA668675B87F4D7509FAC03E9E713566C7C65B8,32,1
in.co.tracer.tracertemp,AA691E6150C8FB33E095696BBA8A3E79A14437CDE53B16CFBA804D65684354A0,200109,0
com.jaguar.jdashcam,28B3F6AF41EC1FDB4FCE15D26F8821E04544B6D32B3BA3B14D30AB186731D2D6,48,0
com.dev.repairbuddyapp,28B7A12EF622479179CC14F64B414BB8B711A3751A29C09702759E67979F5A0E,39,0
com.littlegood.EarphoneAssistant.WirelessStd,E0640CA82C32FA2DAD0FA753BDD7E9F6346C0B93F98CC69E967954C6B16E448D,11107,0
com.technogym.mywellness.southeastventuracountyymca,FBCED79B2E09FF5B183AF694B742CBB10B598E99D46F9E8844DA3D7038BCAAA0,5,1
com.crestin.smart,28B8CE705D32AB4157BB9BB669B29331FFE545908572AFB6540A0D68F19112E8,3,1
com.okida.silverlineplus,EB49C0517FF26033E0F4C24C11E1770D08B862AC17EE09B0624972872B1ABF05,38,0
batterie.operating.temperature,68F37A3290E592A2C1C5305B1D8F37A45705B8EB11444EA4212A80B3632CED63,8,0
com.inergysystems.homeconnect,28BB37EE300D414B24F3D9AC7985F8192684C914C0F935383E7EBD3FF8AF6653,25,0
com.rjfksecond.sz,28BBB26B5C40DE7C64BBCAB0ACBBD92A9917A21B57860BC1B2D04EB96460A268,160,1
com.phorus.playfi,78536F499A92E45A9CFE5FB4A165F28F4F1DD02132276BA8632CC3025CB4D7AC,6300402,1
com.imaginevision.eserials,28BDE9A3CA3DE11CB2E5476F21626A099FEC64AE6761C2F3E3D831D737CB8DFA,122,1
com.bearingnavigation.android,E1668DA0EF5BFE6198B8610B410C5F3D3649D4FBD60B965EE8880AA648C6C18D,180020116,0
com.trellis.dashboard,37F51B9964738241BA50555E59804C76DCCEC32AD4711DF2799E550A4052AAA3,202,0
com.emerson.gasdetectapp,2BBDB15D4D88641AD2ED8A842C6307F77279A2749A114D145181A5BA82CB222D,4,0
com.defstudio.runtowervr,28C242D554118363E2C41EB3CF631A2309489AEF790C5FE11508FA89A39F596D,3,0
cc.blynk.appexport.more,A724DC1045706D1E45ED38078AEDCA1309A290295BBCFBB4B8F0A439D1AC212A,6,1
com.homeguard,501DAC8EB7063689FF3A912C7AE41CC71223F96CF5680B6F1905C200B7EA5049,248,1
com.BrandLightUP.FuelPrice,28C90F6354FFDA5169C06D86FABB981A0D3FF97AC15F2A2075AD2495D6682ED5,13,0
iot.commax.vmax,28C96F959E2484B32494E820D17DF8CEAB62234A73EB82AE04B17EADE95E37EB,35210430,1
com.smartlock.client,28CB61D11272F13E474E737F13BDFE34659B078BA18BCC8BC250083B1739B954,2,0
com.skytech.dvbtoip,28CBE714D54EE10AC5503EEAA1715D47A24CD91849233EF46E8B8C29DBAC8D52,1002007,0
com.casan.pamasmell,28CC0803530290ADBBE300C51286DFC2BEEC790E8D14625BB5C24A561A270C40,5,0
com.improvelectronics.sync_android,B6C6C153E2E019A391D4F8153B8F7F40CC9B01F983F2A5B0BED1B78A484FFB87,32,0
com.technogym.mywellness.activelifestyles,28CCBBDDADD03DFF303C4E181F986BBF76E7936E91E628BC6A60AFE2592E579B,8,1
com.mwi.pacwave.lsisensor,28CDC57E232B098B6ABBFC2287878F56ACDEC8094026DE4562D74E9CF053B810,2,0
com.zmanclock,28CFEE7097C415224A1C3819D0912C2BDABC2C47BE400C5A9935E237CF144C90,3,0
com.aidewin.safariconnect3.view,28D04ECC6AB4FDEB52E0AAD1E0BFBE4F763DC907E452465BBED75C41D9B82969,43,1
com.cmhk.smarthome,DBE6040E09BFEE9D09413290E23609AC7191D94B5A3616BBAA421810CB632DB8,14,1
johnny.studio.mmp,28D36078CE4CE9C70A26560900192072A21938F24B6014499FD4A0CE8812E21E,4,0
com.huawei.fusionhome,28D4F52F70D2A66B53D8CEF715395B66F63705BF9F4324B85B55BAF48F5780D0,103,0
com.autotrolling.trollingcontrol.trollingcontrol,5B7D4EC42A8456F1A91497B45E84A69D2826904BEC862B6806765A5554CD85DC,10,1
com.mygateremote.mygateremote,28D6728905321051D2D02F8A3B6CA8275A839067D3FA70EDA01C004CBAD05B0D,19,0
com.gpstuner.smartphoneapps.continental,28DBB978E6F786E2AAB0A6E5EAAD3A5B290C6576B0BAFC3D5EF39D995B83F2FB,43795,0
appinventor.ai_etnaskynet.Nissan_DPF_Monitor_Lite,CBF123C31808CC1C406BE967D33569A7A30A94DAAEA7EF1B79899F35869E786A,2,0
com.yamaha.npcontroller,808E36142005CD080825F409346B384EA04812B55462A7856414DC814AFD9D21,460,0
com.computime.it600,3DAE233A6EDB06EE8253E7801E1B60C21919C2B18FFA82A5502F5A652303F1C2,2018111902,0
com.custom.kb.Carcam,28E08284A5A9A447D9B2BD27EB33E6E6B5339917738C58A5EA89210C9C6F1135,50,0
com.miracleear.mdapp,C5DD9471FA17715F5C9C35B1FB8E6352F9EC7125A0BED696862FD465E73A0E74,25,1
com.atticus.widget.remotemonitor,6179FA64EE6A6338D8CC2CF11AFC89CC209C0E2A151BBA51D353990308222980,10,0
com.cameralite,28E1AD526472CBDF7B50D747F7F668E411734790B7A1F0FD656E74DD50EA23C1,1,1
com.phinx.hitemp,CBA5866ED45FDCC710224C739A39AFCDA3EDBA3DE52180A536420C327EBFD277,1100,0
com.oase.easycontrol,9E752AB7D74977268C90DC209C306152D68C44DA89F4CA2F3782A2411FBC51EB,20443,0
com.networklookout,28E464618E3D15376E6D36D08797F7725DF823CA1D36B132AF6D34795DB7E959,4,0
com.gpstuner.smartphoneapps.tranzx,28E4DAE2BFDFA2EE62E58E4186245C4D6A196E8D64F3FA62549BD35319FC1919,42724,0
com.mobileapart.devel.seabob,28E7345AE69B73F22B9D561FE5C731E6F273188B6D113C1CD9DBB6D64C515DFF,2,0
am.smarter.smarterandroid,28E9774DE3F9896B7A13B50CEAC37F5741EE2111BF6D600416DE5799D9537DBB,3029033,0
com.nokelock.klic,67F405CCD0235FF4ACC792FAD70A58D93640118F73D0A83C028FB53339ECE921,15,0
com.gzgamut.evolve,4769FF2B4BB87B0026AA6D41E22A1133CFE7820A7652FA74C85A84101ADFCEA4,53,0
com.globaltelemetrics.gtptrack,E9783EC41B38B831D1EC35D67B6683C6B6C9CD1925F401B3A5D52D13E5BB59C9,4,0
cn.metltd.ionboard,28EE6F22AB4A00596680BCBFFE1BA95B38085B0337587A642CB2EC83064B1DBB,1,0
com.endoscope.usb.came,CE347A7AD07F3109B6EBF6EA37AD90A554953B6E8B1D356732AF79F683A02C92,13,0
com.deere.wmwifi,C13C77684FC419A5BF7E2BF102ACFC2F4C8A8184AD61E933F05FCD232AC81133,129,0
com.TMEyeCloud,28EF94CFA3B0564A126967012A2A9E2878FFB804A595B9A93AF856D34FCE3682,9,1
com.phoenixcontact.quint4config,C84216152B655CD9114B034C7E21FC436EB2A29372B9C650359A3C9803EEE880,58,0
public.shub,87DA780271549C8F9D407367070F40474A614A58BCF8A66774962DE6A2401AB1,332,0
com.antdao.ecigarette,28F0D772394DBECBF49AEA422EB32ABD1C9CFE17E80625AAC72CDE8F05D83D92,2,0
giga_tms.dt205,C2CCDB94869E8F94735B328068A44884D1BCAA30474CEDF055DAABE9CF6899BA,2018081708,0
air.com.softservice.BabyMonitor,28F1AD3C86F30A39D19763B214ED868371ACBD27ECB0FAB411A573E2CB6F94CA,2001073,0
cyee.iFcuMon,D813AB59D144805282B47E23E0F27EC89C701C08DA16D1BA48627049BEBB524F,2,0
com.suremotion.handsfreeanswer,28F343E3998DDD37A69F9123D73B6C5C5865329CF0E471231F6FA92D89935F7D,14,0
com.universal.tv.remotecontrol,7CCB6AA078AF009FBE4E10F52C671DDF41768280469B20168EAD1A0ED8E12EEF,36,0
ch.cec.ircontrol.executor,4B78B4D6FF0D631FC751FD449E29079AD71A28E74E50312BBA0008B3A46DA8AD,44,1
com.newlablight.newlabiot,E2CAC89841E712C67364B237977EDBB52A5259D60C999D421FEA6BF93238381B,10623,0
com.uprtek.rd.uspectrum.HatoOne,290026471A20A58C344D44A420D41839F14C00500350D21F6B0002CE7725A810,4,0
app.theranica.neriviomigra,29004829E8747437D015E05ACC30014353BE762673A39EC6305A1A274FB5D810,7001001,0
com.airforceControlApp.android.airforceControlApp,290051C16D10D864ED4DD92D6A7181F9ACD668B0A37E392F2524FEE971552DA6,5,0
com.lewei.multiple.lewei,7871B07DDB75EDD9637D87691268A871E672C16945F8073BA80CEAC0E3E732E7,67,0
com.majedev.superbeam,FF73BA80CA866AFB3C691F62F0875025BA172F1ED1D631D298A98A31B6C6EAC3,5008,0
com.sikkerthjem.s6evo,D57984B70A3166FA1F273B215E76707BDB7C17F83D59A0CC270F0E2877A6B853,83,1
com.degree2act.degree,7F20A1341356571970240AABE662698EB9D1AE6AC34DF923EE100B68CE786465,33,0
com.mielta.appconfigurer.ble,9F10EDA67480A6F33A2D3A13E1230CF5F93E370F8036F069F227D244A7055199,12,0
st.dimnightmode,865119D34A345D0F59E069B324FA4FD574AA848B81722DB3BFF6A9B85AF78655,45,0
de.fhg.iais.roberta.main,290B710D1E95A3AE5CAAAD814B0871FE448DDA722C9462EC03301BAFE7E3BEA9,2,0
com.dexcom.glucoseprogram,915BE9009F50C96112A03E656ADA68C6548D54AF328197AEE6F1C1C4C2A30327,10014,1
com.nicesystem.nice.nicehd,36586B395B4FE41D01C36D67852923247E0BA82C6ECB7A10BBF035176592E74F,20010061,0
com.Mls.InControl,2910C304256AA7375C9C44676828C188E18AF74AD1DD996AACA054A3DF04FE79,74,0
com.lairdtech.sentriusSensorApp,6A734CC017A714B0D119DD4754F202762880BCF261A32BF40A2D67E07D619DEA,50060500,0
com.crosstour.actioncamera,2912B8C3F882B0C0B450FCFD0FEFCA76AA3E88A0F07D50D8AA2E34CF3D9E48F1,6,1
com.tmeeting.alert,388D828DBDD46349AA1D32E74D0EF01CCCDDFB5AB2BCB5DA9A7BBAE6545A2955,3548,1
com.cresyn.android.phecda,F54FCE1075DD075DF6F3D0462DAF3485681589CF0FCA25D317B8865D247772E9,10018,1
smartdev.raspicontrola0,2915011C4614799C3A1DF657A7C6A9CF76854C46D23E532C099C25411AD30A53,6,0
com.nextgen.bluetoothrssianalyser,29157AECB1324D0765D2D723A38F4F8855C94EE07429626BC76A712137FCB961,7,0
com.swmremit.app,29186518DDCAA1E147792F2E0DFA364D1E54C9808E27C57FBE76FDB25718E3A8,10100,0
com.multimic.MultiTracer,86BF584822C84AB15C5AAB6662E9853772EC8D5948F7D066A5F933B0460BC4B8,10,0
com.screen.mirroring.smart.view.tv.cast,6F7F32728AF161347CE3D7009ADA1815EFBF61A51B4BBD0439B3E73373D189F3,10019,0
com.lockstate.remotelock,554B14784563FD71915BA36547E10A9CB18FB8D066F7BBFCF6B0D9E2481230B1,195,0
net.segv11.bootunlocker,291F556D7F09E7279DC2E7BEF80D2C99BA449041683CA3C52A1ABDE6676AEFDF,25,0
com.syw.ble.wetbeacon,2927E64EA597DA93FAE281CE486AB73F01542817625BD99F6CD6C52419D4BF4C,1,0
com.getmedcheck,D4FE6DBC2D3F7E4C3CDC53EDC451CF65429228ECBFFD5140DD14ACE2E6A45812,24,0
com.geneva.aerosphere,2929F183B5F5D433BE5B9ADCDE887F1F8A3D4543F0C1EAFE9343DE12B0E71850,200,1
